Label,Label2,Text,Predictions
正面,稍微正面,民進黨/吃案/切割/民進黨/性騷/切割/民進黨/造謠/切割/總統府/發言人/約/人/爬/聖母峰/還/裝聾作啞/還/裝/不/知/有/元配/我/大/賴神/轉頭/就/走/黑金/處理/是/排黑/那/郭再欽/怎麼/還/在/性騷處/理事/零容/忍敢/喊/清白/幹嘛/退選/黨主席/跟/你/當/行政院長/一樣/透明/除了/當/把/好/鐮刀/以外/到底/能/幹嘛/啊/變成/哥布林/大王/不用/再/跟/小英/求饒/了/反正/我/現在/民調/最/高/死忠/的/都/挺/我我/躺/著/都/會/上/幹嘛/道歉/無需/處理/黑金/無需/理會/性騷,[0.69857997 0.3014201 ]
正面,稍微正面,館長/直播/影片/時間軸/附上/首先/館長/對於/賴清德/的/民調/始終/第一百/思不得其解/於是/直接/打開/中天/頻道/開始/觀看/理由/是/三立/年代/太/綠/中天/在/館長/心/中/是/相對/比較/中立/客觀/的/接著/館長/就/說/了/我/實在/是/覺得/很/詭異/百思不得其解/這/個/民調/到底/準/不/準/因為/你/這/電話/打去/哪裡/我/也/不/知道/就/真的/很/像/民進黨/做/的/民調/因為/我/自己/也/有/做/民調/我/彩本數/也/是/準/的/萬票/萬/票/欸/萬/票/餒/我/也/沒/動/過/數據/這/比/你/打電話/準/欸/你/電話/民調/可以/打/十萬/通/嗎/不可能/嘛/十萬/票/在/網路/上/就/是/碾壓式/的/阿柯文哲/就是/你/說/網路/不/準/至少/也/有點/準吧/可是/我/網路/上/看到/幾乎/都/是/一樣/的/啊/我/看到/別人/的/吼幹/拎糧/欸/我/看到/別人/的/都/很/準/也/是/這/個/啊/於是/館長/打開/比/特王/的/街頭/民調/影片/再/點開/三立/線/上/民調/也/是/柯文哲/輾壓/結論/館長/最後/還是/想/不透/到底/為什麼/電話/民調/跟/網路/民調/街頭/民調/會/有/這麼/大/落差/就/換/個/話題/再/繼續/罵/民進黨/罵完/就/結束/直播/了,[0.673155   0.32684496]
正面,非常正面,他/現在/一/到/五/有/幾/天/在/做/市政/幾/天/在/跑/選舉/上/次/是/上班日/跑/南投/昨天/也/是/上班日/跑/基隆/新/北/淹水/淹/的/那麼/大/交通/大打結/淹水/不/是/你/的/包/是/強/降雨/導致/的/那/你/起碼/火速/出動/警察/協助/疏導/交通/吧/一/個/組織/主官/不/在/或者/是/沒有/心/下面/的/絕對/給/你/放爛/有/人/說/他/跑/這些/行程/都/有/請假/我/去/你/個/鬼/你/請假/然後/跑去/外縣市/市政/請益/你/新北市長/去/見/基隆/議員/幹什麼/當場/還/直接/拉票/順便/罵/民進黨/和/柯/這/算/什麼/市政/在座/有/人/會/跟/原本/上班/公司/請假/然後/跑去/參觀/其他/公司/說/我/是/幫/公司/觀摩/學習/的/嗎媽的/邏輯鬼/才/請/了/假/卻/去/做/上班/的/事情/講/這/種/話/你/自己/信/嗎,[0.9927953  0.00720471]
正面,稍微正面,我/聽到/師傅/講道/時/說/心/存/善念/盡力/而/為/我/覺得/真/有/道理/師傅/真愛/世人/是/少有/的/道德家/可是/師傅/平常/說話/都/是/誰/家/的/狗/我/操媽的/去/死/吧我/恨/到底/師傅/是/真/慈祥/還是/真/性情,[0.69135296 0.30864704]
負面,非常負面,游淑慧/和/何志偉/一起/同/框/拜廟/士林/大同區/立委/參選人/游淑慧/在/臉書/上/出/與/民進黨/立委/何志偉/同/框/拜廟/的/合照/何志偉/也/很/熱情/地/帶/她/參拜/他們/兩/人/是/十多/年/的/朋友/何志偉/笑/得/好/燦爛/好/帥,[9.0693205e-04 9.9909306e-01]
負面,非常負面,名為/變態/的/神父/又/來/開釋/了/這/次/他/建議/賴清德/團隊/去/捕捉/出賴/那/種/連/他/自己/都/難以/察覺/的/帥/讓/女粉/熱情/被/點燃/起來/神父/說/外界/誤以為/柯有/年輕票/其實/賴/才/有/一/大/票/年輕/女粉/只是/她們/很/低調/只/敢/默默/喜歡/賴/不/敢/公開/表態/這/跟/姚文智/沒/年輕票/就/說/支持/他/的/都/不/在/家/接/電話/有/異曲同工/之/妙,[0.02352333 0.9764766 ]
正面,稍微正面,話說/這/次/的/巴比妥/應該/為/陰性/或/零檢出/就/大戰/了/好/一陣子/我/一直/在/想/以前/不/就/發生/過/了/後來/才/想起來/就/是/幾/年/前/瘦肉精/事件/當初/各/地方/政府/認為/還/不/夠/嚴格/一定/要/堅持/零檢出/沒有/零檢出/還要/罰錢/節錄/新聞/新北市議會/於/年/月/日/三讀通過/新/北市/食品/安全/衛生/管理/自治/條例/修正案/於/規範/比/中央/更/嚴格/的/瘦肉精/零/檢出/豬肉/肉品/及/加工品/若/檢出/萊克多巴胺/但/未/超出/許可值/中央/規範/的/者/將/罰/萬萬/當時/朱學_/還/寫/文章/調侃/餐廳/推出/的/餐點/裡面/的/大便/成分/檢出/低於/符合/標準/你/就/安心/吃/吧我/是/憑/印象/寫/的/啦/文章/我/找/不/到/如果/有/人/能/找出來/我/會/很/感謝/所以/這/次/的/巴比妥零/檢出/是/不/是/瘦肉精,[0.6485084  0.35149154]
正面,稍微正面,總統/選戰/要/的/錢/比/想像/中/的/還要/多/白/不/像/藍綠/有/區域/立委/能/搞/聯合/看板/而/那些/立委/就/擔/了/一/大部份/廣告/開銷/柯/都/得/靠/自己/湊/錢/砸/全/台/的/看板文/宣光/是/租/看板/宣傳車/這/條/就/嚇死/人/了/還/沒/提到/夭壽貴/的/電視/廣告/跟/造勢場/姚立明/當時/說/過/一/支/廣告/四/天/就/千萬/光/要/做到/最/基礎/的/廣告/想到/頭/都/會/麻阿北/最後/會/敗/在/不/夠/多/嗎/省/一點/也/要/湊/個/億/才/有得/玩/吧/選/總統/簡單/要/選/能/選贏/的/總統/很/難/當時/連戰/花/了/億/選舉,[0.8652689 0.1347311]
負面,稍微負面,美麗/島民/調下來/賴清德/民調/幾乎/不/動/如/山/目前/看起來/就/是/打/著/非/綠/的/各/大/山頭/要/如何/合作/或/吃下/對方/從/白/來/看/由於/人手/不足/無法/耕耘/地方/目標/在/總統/和/政黨票/從/藍/來/看/一/個/百/年/大/黨/至少/地方/和/政黨票/不能/輸/可以/看到/白和藍/如果/沒有/達到/你儂我儂/的/程度/沒辦法/在/政黨/上/配票/利益/就/有所/違背/藍/的/怕/一/不/注意/就/變成/邊緣/小/黨白/的/想要/趁/這/次/一鼓作氣/變成/不可/忽視/的/小/黨/但/藍白/又/維持/恐怖/平衡/白/的/無法/真的/抨擊/藍/因為/可能/讓/吃到/的/藍票/吐回去/期待/維持/差距/希望/最後/大選/投票/棄保/連/深藍/都/收割藍/就算/攻擊/白但/又/如/能/同時/收割/白/的/年輕/選票/不會/年輕/鐵板/留在/白底下/也/是/難題/雖然/大家/都/覺得/郭出來/四腳督/根本/來/亂/的/但/我/覺得/以/郭董/商場/打滾/的/經驗/併購/捅刀/經驗/不在話下/重點/是/要/贏/按照/郭董/最佳/劇本/就/是/持續/號稱/自己/要/選/持續/背後/次/藍營/極端/假設/侯/的/民調/低於/順勢/他/就/可以/打/著/正藍/旗號/要求/藍黨/中央/大局/為/重/吃下/藍後/郭/最好/情境/是/民調/和/柯/差不多/或/能/贏/更/好/開始/和/白你儂我儂/開使/深度/坦白/的/做/政黨/區域/立委/以及/未來/行政/權力/的/分配/規劃/雙方/你情我願/達成/郭柯配/或/柯郭配/我/是/希望/郭/可以/來/個/逆襲/那/比較/好看,[0.2053591  0.79464096]
負面,稍微負面,大家/好/我/又/來/了/我/最/愛/中國/了/所以/要/來/繼續/關心/一下/中國/今日/對岸/出台/對/外/報復法/喔/抱歉/正式/名稱/是/對/外/關係法/閱讀/這/部分/可以/預見/未來/中國/會/遭遇/的/情況/也/承認/了/當前/的/狀況/這/個/法/其實/寫/得/很/亂/可以/知道/是/一/個/工具/而已/名稱/上/是/對/外/關係/但/卻/又/扯到/憲法/又/扯到/政策/方向/又/扯到/根本/不用/特地/寫/的/憲法/人權/部分/這/代表/說/它/本身/別有/目的/就/像/第五/條/更/奇特/又/強調/要/遵循/中國/共產黨/的/領導/這/是/對/外/關係法/參雜/這/個/進來/你/以為/是/半導體/喔/傳導/比較/好/但/稍微/可以/見到/中國/現在/可能/無法/一直/保持/強勢/未來/會/比較/弱勢/因此/出台/一/個/法/來/設立/底線/向/各/級/官員/告知/什麼/時候/該/咆哮/但/原則上/應該/演出/寬容/大氣/的/樣子/比如/寫/了/很多/虛/高/的/漂亮話/但是/又/強調/反對/強權/但/在/中共/的/法律/體系/下/這/是/對/美國/表態/本身/帶有/大內宣/性質/它/不/是/用來/約束/自己/的/因為/它/用/憲法/定義/台灣/是/內部/事務/就/如同/俄國/我/要/侵略/你/的/時候/我/就/說/你/是/我/的/內部/事務/由於/在/大前提/上/就/直接/扭曲/現實/使得/未來/美國/與/歐盟/所/做/的/一切/行為/都/是/霸權/主義/侵犯/中國/這/是/超前/佈署/先/把/雞血/當/點滴/準備/掛上/隨時/注射/它/用/擴散/兩/字/這/代表/中國/內部/情報網/大約/證實/了/美國/可能/會/允許/日本/或/韓國/有/核武/不論/是/自己/製造/或/美軍/基地/這/件/事/大概/會/成/而/中國/又/不斷/強調/聯合國/安理會/這/也/是/埋梗/鄉民/可以/研究/一下/寫/這/幾/條/意圖/打算/幹嘛/未來/會/有/什麼/情況/發生/這/幾/條/更/像是/一/種/宣示/表態/透過/弄/幾/條/條文/老樣子/忽/悠/歐美/這/種/重視/契約/精神/的/國家/要/知道/入/法/代表/一/個/高度/以及/執行/的/必要性/一直/以來/用/漂亮/的/數據/和/文字/唬爛/拐騙/歐美/但/事實/上/這/隨時/都/可以/撕掉/根本/不會/完全/遵守/但/出/台/個/法令/這/一/招/又/可以/矇住/那些/重視/法治/傳統/的/國家/那些/天真/的/讀書人/尤其/是/現在/經濟/下滑/要/趕快/說服/各/國/讓/他/加入/經貿/協議/比如/不能/和/憲法/相/抵觸/這/叫/廢話/這/還/需要/寫/中國人/不/懂/憲法/是/最/高/當/中國人/說/要/守法/的/時候/要/嘛/就/是/該/拿/的/好處/都/拿/得/差不多/了/要/開始/禁止/別人/也/有樣學樣/了/要不然/就/是/開始/變/弱勢/了/要/弄/個/法律/保護/自己/或者/讓/大內宣/讓/自己人/群情敵愾/看到/法律/文字/卻/搞/不/清楚/時間/順序/就/會/引發/心理/的/委屈感/這樣/內部/的/憤怒/就/會/越/大/越/能/拿來/操弄/至於/協定/和/條約/的/實施/不能/損害/主權/這/部分/由於/已經/用/憲法/設定/大/屋頂/了/因此/這/就/是/主權/你/不可能/用/兩岸/和平/協議/去/推翻/這/件/事/台灣/又/更/堅定/地/被/設定/在/一/中/底下/維尼熊/不愧/是/一/條/路/走到/黑/的/王者/他/很/堅持/就/是/要/利用/法律/再/雙重/強化/他/的/意志/逼/全/國/人民/選擇/打仗/否則/就/龜縮/到底/以/拖待/變/它/大概/暗示/了/中國/內部/對/外/事務/處理/可能/並/不/是/那麼/同調/因此/它/約束/了/要/讓/各/省/市/一旦/外交部/一聲令下/就/全面/自動/配合/下面/我/也/貼/一下/聯合國/憲章/第七/章/這/部分/大/概率/是/對於/烏克蘭/台灣/古巴/要/怎麼/玩/還/沒/深入/想/可以/來/動/腦/一下/猜猜/中國/接下來/又/想/幹什麼/雞巴/事/了,[0.19596934 0.80403066]
正面,非常正面,少子化/衝擊/早/該/讓/學店/陸續/退場/沒想到/這/時候/還/在/提/補助/讓/學店/繼續/苟延殘喘/真/他媽/有夠/白癡/私校/有/價值/的/科系/不外乎/就醫/牙護藥/等/這/類/畢業/考/過/證照/就/有/工作/的/科系/其它/大部分/的/科系/考/不/上/國立/幾乎/說明/你/不/適合/念/大學/如果說/還要/保留/什麼/科系/頂多/就/二/類/電資/等/能/去/科技業/工作/的/科系/如果說/學校/太/差/進不了/科技業/至少/還/有/研究所/能/洗/一下/那/有/人/說/是否/考上/好/大學/與/家庭/經濟/有/正向/關係/窮人/就/無法/靠/唸書/翻身/了/嗎/主要/因素/個人/認為/有/兩/大/原因/對/考試/的/資訊/不/對稱/除非/天資/聰穎光/讀熟/一般/教材/就/能/進/考場/拿/高分/或是/能/自行/搜集/補足/一般/教材/和/大考/落差/的/部分/要不然/窮人/家庭/的/孩子/就/像/拿/著/木制/武器/與/一般/家庭/拿/著/金屬/武器/在/比/拼/多元/入學/多元/入學/講/好聽/是/讓/學生/有/什麼/多樣性/不會/只有/死/讀書/但/這/方面/很多/時候/比/拼/的/就/是/家庭/經濟/多元/入學/先/佔掉/的/名額/也/是/降低/窮人/只/靠/考試/翻身/的/機會,[0.9117515  0.08824854]
正面,稍微正面,毆/美/很/重視/技職教育/日本/的/工藝/精神/現在/不/愛/唸書/全/去/唸/大學/完全/不/知道/要/幹嘛/的/年輕人/在/大學/耗年/為什麼/不/把/錢/拿去/做/頂尖/教育/的/研究/明明/知道/共產/制度/是/落後/的/像徵/還/要/萬物/共產化/我/到底/看/了/什麼/啦/培養/台灣/競爭力/產業/的/人才/很/難/嗎,[0.6356472  0.36435282]
中立,中立,之/銘言錢/不/是/問題/恩我/就/問/你/區域/立委/為什/不/敢/選/不/推/區域/立委/你/要不要/去/搞清楚/什/原因/嗯/那/我/就/問/你/啊/為什麼/的/時候/足足/推出/了/位/區域/立委/候選人/時/至/政黨/補助款/領/了/好幾億/反而/不/敢/推出/區域/立委/了/先/不要/急/著/說/不會/贏/柯布林/捧到/飛天/的/黃珊珊/吳益正/林筱淇/柯黨/的/顫神/陳智菡/柯黨/的/空瓶/系列/楊寶楨/徐千晴/柯黨/深耕/基層/的/李旻蔚/吳達偉/陳思宇/人/呢,[0.48662177 0.5133782 ]
正面,非常正面,有/噴/之/銘言/餓死/抬頭/現在/柯昌館/聲勢/正旺/在/服貿/相關/議題/上/有/失分/都/是/板/上/說/的/實際/上/好像/也/沒/什麼/影響/網軍/出征/出征/到/瑩真/律師/都/生氣/連/資料/都/不會/查/瑩真/律師/這/一/支/影片/下來/柯文哲/的/年輕票/會/少/嗎/有沒有/噴/我/有/個/小/問題/想/問/一下/支持/這/部/影片/的/人/既然/律師/把/這/個/服貿/視為/洪水/猛獸/認為/根本/不應該/通過/那/綠師/影片/_面/附/的/兩岸/監督/條例/草案/除了/民眾黨/時力/民進黨/國民黨/親民黨/都/有/提/民眾黨/沒有/那/我/想/問/一下/這些/提案/兩岸/監督/條例/的/政黨/是/中共/同路人/嗎/既然/不/是/那/為什麼/提出/要/盡速/通過/兩岸/監督/條例/的/柯文哲/他/連/自己/黨團/的/草案/都/沒/提出/就/被/打成/想/親中/的/中共/同路人/嗎/有/些/人/還/說/既然/不/簽/服貿/幹嘛/還/要/兩岸/監督/條例/那/這些/黨提/草案/是/幹嘛/覺得/自己/底下/的/人/太/閒來/練/筆/的/是/不/是,[0.96263903 0.03736101]
負面,非常負面,震驚出/大事/了/柯文哲/接受/廖筱君/的/訪問/柯文哲/說/蔡英文/的/論文門/和/高端/資料/都/要/解密/太/好/了/只要/柯敢/打/論/文門/韓粉/和/深藍/的/票/就/不會/回去/藍營/了/會/死忠/追隨/柯文哲/柯文哲/要/去/查/蔡英文/的/論文/門/了/徐巧芯/也/說/過/當/立委/要/去/查/論文門,[0.04087285 0.9591272 ]
負面,非常負面,剛剛/看到/這/張/圖/本來/已經/停經/的/我/彷彿/又/瞬間/排卵/惹咪/人/跟/我/一樣/的/看到/這/摸酷/的/阿德/整/個/人/就/像/力爭上游/的/鮭魚/有/種/想/跟/阿德/哼呵/一下/就算/會/立刻/結束/生命/也/在所不惜/的/港覺,[0.00316251 0.9968375 ]
負面,稍微負面,我/記得/我/那/個/時代/學測/分數/可以/填/一些/什麼/台科/北科/之類/的/技職/科大/後面/的/科大/有點/沒/印象/如果/現在/可以/原本/一些/可以/上前/中段/國立/科大/的/學生/發現/學雜費/沒有/不同/因為/比較/心/裡/和/台灣/的/教育/觀念/很/大/的/可能/最後/會/去/讀/私立/前端/學校/這樣/技職/體系/的/人才/不/就/會/流失/的/更/快/台灣/技職/體系/的/崩壞/已經/是/不爭/的/事實/這樣/不/是/直接/躺平/了/嗎,[0.24585742 0.7541425 ]
負面,非常負面,公布/正式/數字/今日/據悉/盈餘/約兆/日圓/由於/稅收/高於/預期/等/因素/根據/日本/財政法/盈餘/至少/一半/要/用於/還債/所以/最多/約兆/日圓/可/用於/增加/防衛/預算/加/稅/規劃照/之前/公布/方針/可能/延後/至/以後/因為/物價/上漲/消費稅/增加/日本/連續/年稅/收創/歷史/新高/首次/突破/兆/日圓/台灣/靠/綜所稅/證交稅/日本/靠/消費稅/發/大/財發/大/財,[0.00215042 0.9978496 ]
負面,非常負面,腳/很/痛/之/銘言/這/個/兩難/的/問題/正在/困擾/國民黨/台灣/勢力/就/是/分/兩/邊/無庸置疑/也/是/鐵票區/淺色/真的/太少/我/看/只有/看/政策面/就/好/反核/吃/萊豬/破壞/藻礁/限縮/公投/軍事/上/買/武器/備戰抗/中/重壓/綠/電蓋/輕軌/上面/是/侯友宜/和/民進黨/的/政策/侯友宜/和/賴清德/最/大/的/差異/應該/只有/黨籍/而已/侯/當選/等於/政策/延續/而已/討厭/的/人/幹嘛/投給/侯/至於/喜歡/的/人/更/不/需要/投給/侯/直接/投賴/清德/就/好/了,[0.01111429 0.98888576]
負面,非常負面,香菜黨/終身/黨工/之/銘言/引述/之/銘言/連續/三/份/賴清德/柯文哲/侯友宜/民調/是/這/兩/天/做/的/剛好/有/跟上/時事/賴清德/就/死忠/地/顧/好好/民調/不/太/會/動倒/是/大家/以為/要/用/服貿/把/柯屁/打死/了/結果/還是/照樣/漲/科學/數據/會/說話/始終如一/的/師傅/又/加分/了/現實/為什麼/柯/在/經歷/了/連日/的/服貿/爭議/跟/逼問/之後/民調/不但/不/降/甚至/繼續/上升/呢/就算/綠營/在/服貿/議題/上/打柯/是/真的/有/獲取/優勢/那/也/只/是/戰術/層次/的/勝利/這/部分/的/勝利/並/不足以/彌補/在/戰略/層面/的/嚴重/失誤/要/靠/穩守/基本盤/來/獲勝/就/是/不能/產生/棄保/不/產生/棄保/就/是/要/讓/人們/覺得/絕不/會/產生/棄保/或/棄保/沒有/意義/因為/不會/影響到/勝負/但/多/次/民調/已/顯示/綠營/就/是/穩穩/不/太/會/掉/但/也/沒有/提升/空間/讓/人們/有/了/印象/棄保/有/意義/若/集結/另/一/邊/的/力量/要/超過/是/很/有/機會/的/再/來/就/是/嚴重/錯估/情勢/錯誤/的/全力/集火/把/侯/提早/轟垮/而/之後/的/多/次/民調/又/讓/人們/產生/另/一/個/印象/棄保/會/發生/而且/流動/的/速度/比/想像/得/快/局勢/往/這/方向/後/就/有/不少/人/冒出來/說/不可能/棄/保藍/的/也/有/基本盤/絕不/可能/棄/乾淨/諸如/此/類/的/說法/但/只要/這/種/印象/成形/一/次/就/可以/說/這/場/總統/大選/都/不可能/與/棄保/脫鉤/因為/人們/已經/看到/過/這/現象/會/將/其/視為/可能/那些/不可能/的/說法/就/像是/垂死/掙扎/棄保/既然/已/被/證明會/發生/也/能/明確/影響/勝負/那/之後/不論/是/換人/或/搞成/四/咖督/八/咖督/十/咖督/棄保/依然/會/出現/不管/莊家/怎麼/變換/選項/賭客/仍舊/會/選擇/最/有/可能/的/獲勝/機會/各/種/議題/的/討論/類似/於/戰術/層次/的/攻防/但/造成/整/個/局面/的/質變/是/戰略/層面/的/問題/就/像/賭運彩/不論/怎麼/分析/各/個/球隊/的/優劣勢/最終/會/關心/的/終究/是/哪/一/隊/會/贏/因為/你/要/下注/所以/你/會/在意/勝負/的/可能/遠/超過/各/類/議題/的/討論/因此/綠營/最/大/的/失誤/就/是/這/次/在/新北/的/猛力/過度/操作/讓/人們/看到/棄保/對/勝負/影響/的/可能性/進而/徹底/改變/這/場/選舉/的/風貌,[0.04180846 0.9581916 ]
